Tile Properties:
  GID: 107, Properties: {'id': 1, 'source': 'house1.png', 'trans': None, 'width': '85', 'height': '110', 'frames': []}
  GID: 108, Properties: {'id': 2, 'source': 'house2.png', 'trans': None, 'width': '74', 'height': '74', 'frames': []}
  GID: 109, Properties: {'id': 0, 'source': 'cafe.png', 'trans': None, 'width': '75', 'height': '84', 'frames': []}
  GID: 110, Properties: {'id': 3, 'source': 'store.png', 'trans': None, 'width': '86', 'height': '75', 'frames': []}
  GID: 111, Properties: {'id': 32, 'source': 'tree2.png', 'trans': None, 'width': '31', 'height': '33', 'frames': []}
  GID: 112, Properties: {'id': 0, 'source': 'bush2.png', 'trans': None, 'width': '16', 'height': '18', 'frames': []}
  GID: 113, Properties: {'id': 1, 'source': 'bush1.png', 'trans': None, 'width': '16', 'height': '18', 'frames': []}
  GID: 114, Properties: {'id': 29, 'source': 'tree3.png', 'trans': None, 'width': '31', 'height': '33', 'frames': []}
  GID: 115, Properties: {'id': 16, 'source': 'lilypad2.png', 'trans': None, 'width': '16', 'height': '17', 'frames': []}
  GID: 116, Properties: {'id': 15, 'source': 'lilypad1.png', 'trans': None, 'width': '16', 'height': '17', 'frames': []}
  GID: 117, Properties: {'id': 4, 'source': 'flower2.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 118, Properties: {'id': 27, 'source': 'stump2.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 119, Properties: {'id': 26, 'source': 'stump1.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 120, Properties: {'id': 30, 'source': 'tree1.png', 'trans': None, 'width': '17', 'height': '34', 'frames': []}
  GID: 121, Properties: {'id': 25, 'source': 'tile007.png', 'trans': None, 'width': '15', 'height': '16', 'frames': []}
  GID: 122, Properties: {'id': 17, 'source': 'rock1.png', 'trans': None, 'width': '16', 'height': '17', 'frames': []}
  GID: 123, Properties: {'id': 18, 'source': 'rock2.png', 'trans': None, 'width': '16', 'height': '17', 'frames': []}
  GID: 124, Properties: {'id': 2, 'source': 'fruit1.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 125, Properties: {'id': 3, 'source': 'flower1.png', 'trans': None, 'width': '15', 'height': '15', 'frames': []}
  GID: 126, Properties: {'id': 5, 'source': 'flower3.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 127, Properties: {'id': 6, 'source': 'flower4.png', 'trans': None, 'width': '15', 'height': '15', 'frames': []}
  GID: 128, Properties: {'id': 7, 'source': 'flower5.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 129, Properties: {'id': 8, 'source': 'flower6.png', 'trans': None, 'width': '15', 'height': '31', 'frames': []}
  GID: 130, Properties: {'id': 9, 'source': 'fruit6.png', 'trans': None, 'width': '16', 'height': '13', 'frames': []}
  GID: 131, Properties: {'id': 10, 'source': 'fruit2.png', 'trans': None, 'width': '14', 'height': '15', 'frames': []}
  GID: 132, Properties: {'id': 11, 'source': 'fruit3.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 133, Properties: {'id': 12, 'source': 'fruit4.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 134, Properties: {'id': 13, 'source': 'fruit5.png', 'trans': None, 'width': '12', 'height': '13', 'frames': []}
  GID: 135, Properties: {'id': 14, 'source': 'log1.png', 'trans': None, 'width': '16', 'height': '15', 'frames': []}
  GID: 136, Properties: {'id': 19, 'source': 'mushroom1.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 137, Properties: {'id': 20, 'source': 'mushroom2.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 138, Properties: {'id': 21, 'source': 'mushroom3.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 139, Properties: {'id': 22, 'source': 'mushroom4.png', 'trans': None, 'width': '15', 'height': '16', 'frames': []}
  GID: 140, Properties: {'id': 23, 'source': 'sapling2.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 141, Properties: {'id': 24, 'source': 'sapling1.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 142, Properties: {'id': 28, 'source': 'tile006.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 143, Properties: {'id': 31, 'source': 'tree1cut.png', 'trans': None, 'width': '34', 'height': '14', 'frames': []}
  GID: 144, Properties: {'id': 33, 'source': 'tree2cut.png', 'trans': None, 'width': '36', 'height': '18', 'frames': []}
  GID: 145, Properties: {'id': 0, 'growth_stage': 0, 'max_stage': 5, 'next_stage_gid': 1, 'source': '../images/plants/wheat1.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 146, Properties: {'id': 1, 'growth_stage': 1, 'max_stage': 5, 'next_stage_gid': 2, 'source': '../images/plants/wheat2.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 147, Properties: {'id': 2, 'growth_stage': 2, 'max_stage': 5, 'next_stage_gid': 3, 'source': '../images/plants/wheat3.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 148, Properties: {'id': 3, 'growth_stage': 3, 'max_stage': 5, 'next_stage_gid': 4, 'source': '../images/plants/wheat4.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 149, Properties: {'id': 4, 'growth_stage': 4, 'max_stage': 5, 'next_stage_gid': 5, 'source': '../images/plants/wheat5.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 150, Properties: {'id': 5, 'growth_stage': 5, 'max_stage': 5, 'next_stage_gid': 0, 'source': '../images/plants/wheat6.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 151, Properties: {'id': 6, 'growth_stage': 0, 'max_stage': 5, 'next_stage_gid': 7, 'source': '../images/plants/tomato1.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 152, Properties: {'id': 7, 'growth_stage': 1, 'max_stage': 5, 'next_stage_gid': 8, 'source': '../images/plants/tomato2.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 153, Properties: {'id': 8, 'growth_stage': 2, 'max_stage': 5, 'next_stage_gid': 9, 'source': '../images/plants/tomato3.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 154, Properties: {'id': 9, 'growth_stage': 3, 'max_stage': 5, 'next_stage_gid': 10, 'source': '../images/plants/tomato4.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 155, Properties: {'id': 10, 'growth_stage': 4, 'max_stage': 5, 'next_stage_gid': 11, 'source': '../images/plants/tomato5.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}
  GID: 156, Properties: {'id': 11, 'growth_stage': 5, 'max_stage': 5, 'next_stage_gid': 0, 'source': '../images/plants/tomato6.png', 'trans': None, 'width': '16', 'height': '16', 'frames': []}

Layer Data:
Layer: GID_setter
  Tile at (0, 0) - GID: 1
  Tile at (12, 15) - GID: 14
  Tile at (13, 15) - GID: 17
  Tile at (14, 15) - GID: 18
  Tile at (15, 15) - GID: 10
  Tile at (16, 15) - GID: 9
  Tile at (17, 15) - GID: 9
  Tile at (18, 15) - GID: 15
  Tile at (19, 15) - GID: 9
  Tile at (20, 15) - GID: 15
  Tile at (21, 15) - GID: 17
  Tile at (22, 15) - GID: 17
  Tile at (23, 15) - GID: 9
  Tile at (24, 15) - GID: 9
  Tile at (25, 15) - GID: 17
  Tile at (26, 15) - GID: 16
  Tile at (27, 15) - GID: 16
  Tile at (28, 15) - GID: 18
  Tile at (29, 15) - GID: 12
  Tile at (30, 15) - GID: 11
  Tile at (31, 15) - GID: 12
  Tile at (32, 15) - GID: 16
  Tile at (33, 15) - GID: 15
  Tile at (34, 15) - GID: 18
  Tile at (35, 15) - GID: 17
  Tile at (36, 15) - GID: 15
  Tile at (37, 15) - GID: 10
  Tile at (38, 15) - GID: 14
  Tile at (39, 15) - GID: 15
  Tile at (40, 15) - GID: 17
  Tile at (41, 15) - GID: 10
  Tile at (42, 15) - GID: 16
  Tile at (43, 15) - GID: 15
  Tile at (44, 15) - GID: 11
  Tile at (45, 15) - GID: 18
  Tile at (46, 15) - GID: 14
  Tile at (47, 15) - GID: 10
  Tile at (48, 15) - GID: 9
  Tile at (49, 15) - GID: 10
  Tile at (0, 16) - GID: 15
  Tile at (1, 16) - GID: 14
  Tile at (2, 16) - GID: 16
  Tile at (3, 16) - GID: 14
  Tile at (4, 16) - GID: 18
  Tile at (5, 16) - GID: 15
  Tile at (6, 16) - GID: 14
  Tile at (7, 16) - GID: 15
  Tile at (8, 16) - GID: 17
  Tile at (9, 16) - GID: 16
  Tile at (10, 16) - GID: 10
  Tile at (11, 16) - GID: 14
  Tile at (12, 16) - GID: 15
  Tile at (13, 16) - GID: 13
  Tile at (14, 16) - GID: 18
  Tile at (15, 16) - GID: 18
  Tile at (16, 16) - GID: 13
  Tile at (17, 16) - GID: 16
  Tile at (18, 16) - GID: 18
  Tile at (19, 16) - GID: 13
  Tile at (20, 16) - GID: 9
  Tile at (21, 16) - GID: 10
  Tile at (22, 16) - GID: 10
  Tile at (23, 16) - GID: 15
  Tile at (24, 16) - GID: 10
  Tile at (25, 16) - GID: 9
  Tile at (26, 16) - GID: 18
  Tile at (27, 16) - GID: 18
  Tile at (28, 16) - GID: 10
  Tile at (29, 16) - GID: 13
  Tile at (30, 16) - GID: 16
  Tile at (31, 16) - GID: 13
  Tile at (32, 16) - GID: 11
  Tile at (33, 16) - GID: 12
  Tile at (34, 16) - GID: 9
  Tile at (35, 16) - GID: 16
  Tile at (36, 16) - GID: 10
  Tile at (37, 16) - GID: 14
  Tile at (38, 16) - GID: 13
  Tile at (39, 16) - GID: 12
  Tile at (40, 16) - GID: 11
  Tile at (41, 16) - GID: 11
  Tile at (42, 16) - GID: 10
  Tile at (43, 16) - GID: 17
  Tile at (44, 16) - GID: 13
  Tile at (45, 16) - GID: 14
  Tile at (46, 16) - GID: 11
  Tile at (47, 16) - GID: 17
  Tile at (48, 16) - GID: 14
  Tile at (49, 16) - GID: 10
  Tile at (0, 17) - GID: 14
  Tile at (1, 17) - GID: 17
  Tile at (2, 17) - GID: 13
  Tile at (3, 17) - GID: 10
  Tile at (4, 17) - GID: 18
  Tile at (5, 17) - GID: 11
  Tile at (6, 17) - GID: 14
  Tile at (7, 17) - GID: 12
  Tile at (8, 17) - GID: 12
  Tile at (9, 17) - GID: 16
  Tile at (10, 17) - GID: 9
  Tile at (11, 17) - GID: 18
  Tile at (12, 17) - GID: 15
  Tile at (13, 17) - GID: 18
  Tile at (14, 17) - GID: 9
  Tile at (15, 17) - GID: 12
  Tile at (16, 17) - GID: 18
  Tile at (17, 17) - GID: 18
  Tile at (18, 17) - GID: 9
  Tile at (19, 17) - GID: 9
  Tile at (20, 17) - GID: 18
  Tile at (21, 17) - GID: 9
  Tile at (22, 17) - GID: 16
  Tile at (23, 17) - GID: 18
  Tile at (24, 17) - GID: 9
  Tile at (25, 17) - GID: 14
  Tile at (26, 17) - GID: 10
  Tile at (27, 17) - GID: 16
  Tile at (28, 17) - GID: 11
  Tile at (29, 17) - GID: 17
  Tile at (30, 17) - GID: 10
  Tile at (31, 17) - GID: 15
  Tile at (32, 17) - GID: 12
  Tile at (33, 17) - GID: 11
  Tile at (34, 17) - GID: 17
  Tile at (35, 17) - GID: 13
  Tile at (36, 17) - GID: 16
  Tile at (37, 17) - GID: 11
  Tile at (38, 17) - GID: 12
  Tile at (39, 17) - GID: 17
  Tile at (40, 17) - GID: 9
  Tile at (41, 17) - GID: 9
  Tile at (42, 17) - GID: 18
  Tile at (43, 17) - GID: 12
  Tile at (44, 17) - GID: 14
  Tile at (45, 17) - GID: 13
  Tile at (46, 17) - GID: 13
  Tile at (47, 17) - GID: 11
  Tile at (48, 17) - GID: 14
  Tile at (49, 17) - GID: 13
  Tile at (0, 18) - GID: 12
  Tile at (1, 18) - GID: 10
  Tile at (2, 18) - GID: 14
  Tile at (3, 18) - GID: 12
  Tile at (4, 18) - GID: 18
  Tile at (5, 18) - GID: 15
  Tile at (6, 18) - GID: 12
  Tile at (7, 18) - GID: 9
  Tile at (8, 18) - GID: 12
  Tile at (9, 18) - GID: 14
  Tile at (10, 18) - GID: 12
  Tile at (11, 18) - GID: 14
  Tile at (12, 18) - GID: 18
  Tile at (13, 18) - GID: 15
  Tile at (14, 18) - GID: 12
  Tile at (15, 18) - GID: 9
  Tile at (16, 18) - GID: 17
  Tile at (17, 18) - GID: 17
  Tile at (18, 18) - GID: 12
  Tile at (19, 18) - GID: 18
  Tile at (20, 18) - GID: 17
  Tile at (21, 18) - GID: 17
  Tile at (22, 18) - GID: 18
  Tile at (23, 18) - GID: 12
  Tile at (24, 18) - GID: 18
  Tile at (25, 18) - GID: 10
  Tile at (26, 18) - GID: 17
  Tile at (27, 18) - GID: 12
  Tile at (28, 18) - GID: 16
  Tile at (29, 18) - GID: 18
  Tile at (30, 18) - GID: 16
  Tile at (31, 18) - GID: 11
  Tile at (32, 18) - GID: 17
  Tile at (33, 18) - GID: 15
  Tile at (34, 18) - GID: 9
  Tile at (35, 18) - GID: 15
  Tile at (36, 18) - GID: 17
  Tile at (37, 18) - GID: 11
  Tile at (38, 18) - GID: 11
  Tile at (39, 18) - GID: 15
  Tile at (40, 18) - GID: 16
  Tile at (41, 18) - GID: 12
  Tile at (42, 18) - GID: 13
  Tile at (43, 18) - GID: 10
  Tile at (44, 18) - GID: 13
  Tile at (45, 18) - GID: 13
  Tile at (46, 18) - GID: 14
  Tile at (47, 18) - GID: 14
  Tile at (48, 18) - GID: 18
  Tile at (49, 18) - GID: 17
  Tile at (0, 19) - GID: 15
  Tile at (1, 19) - GID: 11
  Tile at (2, 19) - GID: 11
  Tile at (3, 19) - GID: 16
  Tile at (4, 19) - GID: 13
  Tile at (5, 19) - GID: 11
  Tile at (6, 19) - GID: 17
  Tile at (7, 19) - GID: 13
  Tile at (8, 19) - GID: 18
  Tile at (9, 19) - GID: 10
  Tile at (10, 19) - GID: 12
  Tile at (11, 19) - GID: 14
  Tile at (12, 19) - GID: 18
  Tile at (13, 19) - GID: 12
  Tile at (14, 19) - GID: 16
  Tile at (15, 19) - GID: 15
  Tile at (16, 19) - GID: 18
  Tile at (17, 19) - GID: 14
  Tile at (18, 19) - GID: 13
  Tile at (19, 19) - GID: 11
  Tile at (20, 19) - GID: 12
  Tile at (21, 19) - GID: 13
  Tile at (22, 19) - GID: 10
  Tile at (23, 19) - GID: 16
  Tile at (24, 19) - GID: 18
  Tile at (25, 19) - GID: 9
  Tile at (26, 19) - GID: 14
  Tile at (27, 19) - GID: 13
  Tile at (28, 19) - GID: 15
  Tile at (29, 19) - GID: 18
  Tile at (30, 19) - GID: 14
  Tile at (31, 19) - GID: 11
  Tile at (32, 19) - GID: 17
  Tile at (33, 19) - GID: 15
  Tile at (34, 19) - GID: 18
  Tile at (35, 19) - GID: 17
  Tile at (36, 19) - GID: 12
  Tile at (37, 19) - GID: 10
  Tile at (38, 19) - GID: 16
  Tile at (39, 19) - GID: 9
  Tile at (40, 19) - GID: 10
  Tile at (41, 19) - GID: 16
  Tile at (42, 19) - GID: 10
  Tile at (43, 19) - GID: 11
  Tile at (44, 19) - GID: 10
  Tile at (45, 19) - GID: 16
  Tile at (46, 19) - GID: 18
  Tile at (47, 19) - GID: 10
  Tile at (48, 19) - GID: 13
  Tile at (49, 19) - GID: 18
  Tile at (0, 20) - GID: 9
  Tile at (1, 20) - GID: 9
  Tile at (2, 20) - GID: 15
  Tile at (3, 20) - GID: 12
  Tile at (4, 20) - GID: 16
  Tile at (5, 20) - GID: 12
  Tile at (6, 20) - GID: 12
  Tile at (7, 20) - GID: 16
  Tile at (8, 20) - GID: 14
  Tile at (9, 20) - GID: 11
  Tile at (10, 20) - GID: 15
  Tile at (11, 20) - GID: 17
  Tile at (12, 20) - GID: 14
  Tile at (13, 20) - GID: 15
  Tile at (14, 20) - GID: 12
  Tile at (15, 20) - GID: 18
  Tile at (16, 20) - GID: 11
  Tile at (17, 20) - GID: 16
  Tile at (18, 20) - GID: 16
  Tile at (19, 20) - GID: 11
  Tile at (20, 20) - GID: 18
  Tile at (21, 20) - GID: 11
  Tile at (22, 20) - GID: 10
  Tile at (23, 20) - GID: 11
  Tile at (24, 20) - GID: 13
  Tile at (25, 20) - GID: 12
  Tile at (26, 20) - GID: 11
  Tile at (27, 20) - GID: 9
  Tile at (28, 20) - GID: 15
  Tile at (29, 20) - GID: 17
  Tile at (30, 20) - GID: 16
  Tile at (31, 20) - GID: 9
  Tile at (32, 20) - GID: 17
  Tile at (33, 20) - GID: 14
  Tile at (34, 20) - GID: 9
  Tile at (35, 20) - GID: 10
  Tile at (36, 20) - GID: 18
  Tile at (37, 20) - GID: 18
  Tile at (38, 20) - GID: 17
  Tile at (39, 20) - GID: 17
  Tile at (40, 20) - GID: 11
  Tile at (41, 20) - GID: 13
  Tile at (42, 20) - GID: 15
  Tile at (43, 20) - GID: 10
  Tile at (44, 20) - GID: 14
  Tile at (45, 20) - GID: 14
  Tile at (46, 20) - GID: 18
  Tile at (47, 20) - GID: 10
  Tile at (48, 20) - GID: 13
  Tile at (49, 20) - GID: 11
  Tile at (0, 21) - GID: 12
  Tile at (1, 21) - GID: 12
  Tile at (2, 21) - GID: 17
  Tile at (3, 21) - GID: 18
  Tile at (4, 21) - GID: 18
  Tile at (5, 21) - GID: 12
  Tile at (6, 21) - GID: 12
  Tile at (7, 21) - GID: 9
  Tile at (8, 21) - GID: 13
  Tile at (9, 21) - GID: 15
  Tile at (10, 21) - GID: 14
  Tile at (11, 21) - GID: 13
  Tile at (12, 21) - GID: 17
  Tile at (13, 21) - GID: 12
  Tile at (14, 21) - GID: 14
  Tile at (15, 21) - GID: 18
  Tile at (16, 21) - GID: 15
  Tile at (17, 21) - GID: 10
  Tile at (18, 21) - GID: 15
  Tile at (19, 21) - GID: 9
  Tile at (20, 21) - GID: 12
  Tile at (21, 21) - GID: 18
  Tile at (22, 21) - GID: 13
  Tile at (23, 21) - GID: 17
  Tile at (24, 21) - GID: 14
  Tile at (25, 21) - GID: 11
  Tile at (26, 21) - GID: 17
  Tile at (27, 21) - GID: 14
  Tile at (28, 21) - GID: 10
  Tile at (29, 21) - GID: 11
  Tile at (30, 21) - GID: 12
  Tile at (31, 21) - GID: 18
  Tile at (32, 21) - GID: 9
  Tile at (33, 21) - GID: 15
  Tile at (34, 21) - GID: 14
  Tile at (35, 21) - GID: 18
  Tile at (36, 21) - GID: 17
  Tile at (37, 21) - GID: 10
  Tile at (38, 21) - GID: 12
  Tile at (39, 21) - GID: 17
  Tile at (40, 21) - GID: 17
  Tile at (41, 21) - GID: 15
  Tile at (42, 21) - GID: 13
  Tile at (43, 21) - GID: 17
  Tile at (44, 21) - GID: 17
  Tile at (45, 21) - GID: 9
  Tile at (46, 21) - GID: 18
  Tile at (47, 21) - GID: 10
  Tile at (48, 21) - GID: 13
  Tile at (49, 21) - GID: 14
  Tile at (0, 22) - GID: 10
  Tile at (1, 22) - GID: 15
  Tile at (2, 22) - GID: 17
  Tile at (3, 22) - GID: 16
  Tile at (4, 22) - GID: 16
  Tile at (5, 22) - GID: 18
  Tile at (6, 22) - GID: 18
  Tile at (7, 22) - GID: 12
  Tile at (8, 22) - GID: 17
  Tile at (9, 22) - GID: 10
  Tile at (10, 22) - GID: 13
  Tile at (11, 22) - GID: 13
  Tile at (12, 22) - GID: 14
  Tile at (13, 22) - GID: 10
  Tile at (14, 22) - GID: 15
  Tile at (15, 22) - GID: 9
  Tile at (16, 22) - GID: 10
  Tile at (17, 22) - GID: 16
  Tile at (18, 22) - GID: 14
  Tile at (19, 22) - GID: 18
  Tile at (20, 22) - GID: 11
  Tile at (21, 22) - GID: 13
  Tile at (22, 22) - GID: 9
  Tile at (23, 22) - GID: 16
  Tile at (24, 22) - GID: 16
  Tile at (25, 22) - GID: 18
  Tile at (26, 22) - GID: 15
  Tile at (27, 22) - GID: 16
  Tile at (28, 22) - GID: 9
  Tile at (29, 22) - GID: 10
  Tile at (30, 22) - GID: 17
  Tile at (31, 22) - GID: 12
  Tile at (32, 22) - GID: 10
  Tile at (33, 22) - GID: 10
  Tile at (34, 22) - GID: 12
  Tile at (35, 22) - GID: 12
  Tile at (36, 22) - GID: 12
  Tile at (37, 22) - GID: 13
  Tile at (38, 22) - GID: 14
  Tile at (39, 22) - GID: 10
  Tile at (40, 22) - GID: 17
  Tile at (41, 22) - GID: 13
  Tile at (42, 22) - GID: 18
  Tile at (43, 22) - GID: 15
  Tile at (44, 22) - GID: 13
  Tile at (45, 22) - GID: 18
  Tile at (46, 22) - GID: 11
  Tile at (47, 22) - GID: 18
  Tile at (48, 22) - GID: 18
  Tile at (49, 22) - GID: 12
  Tile at (0, 23) - GID: 9
  Tile at (1, 23) - GID: 12
  Tile at (2, 23) - GID: 13
  Tile at (3, 23) - GID: 18
  Tile at (4, 23) - GID: 9
  Tile at (5, 23) - GID: 16
  Tile at (6, 23) - GID: 14
  Tile at (7, 23) - GID: 14
  Tile at (8, 23) - GID: 9
  Tile at (9, 23) - GID: 14
  Tile at (10, 23) - GID: 11
  Tile at (11, 23) - GID: 17
  Tile at (12, 23) - GID: 10
  Tile at (13, 23) - GID: 17
  Tile at (14, 23) - GID: 15
  Tile at (15, 23) - GID: 17
  Tile at (16, 23) - GID: 15
  Tile at (17, 23) - GID: 14
  Tile at (18, 23) - GID: 17
  Tile at (19, 23) - GID: 17
  Tile at (20, 23) - GID: 16
  Tile at (21, 23) - GID: 14
  Tile at (22, 23) - GID: 16
  Tile at (23, 23) - GID: 16
  Tile at (24, 23) - GID: 13
  Tile at (25, 23) - GID: 14
  Tile at (26, 23) - GID: 12
  Tile at (27, 23) - GID: 16
  Tile at (28, 23) - GID: 15
  Tile at (29, 23) - GID: 16
  Tile at (30, 23) - GID: 10
  Tile at (31, 23) - GID: 10
  Tile at (32, 23) - GID: 9
  Tile at (33, 23) - GID: 16
  Tile at (34, 23) - GID: 17
  Tile at (35, 23) - GID: 15
  Tile at (36, 23) - GID: 16
  Tile at (37, 23) - GID: 15
  Tile at (38, 23) - GID: 14
  Tile at (39, 23) - GID: 9
  Tile at (40, 23) - GID: 15
  Tile at (41, 23) - GID: 9
  Tile at (42, 23) - GID: 14
  Tile at (43, 23) - GID: 15
  Tile at (44, 23) - GID: 16
  Tile at (45, 23) - GID: 13
  Tile at (46, 23) - GID: 12
  Tile at (47, 23) - GID: 18
  Tile at (48, 23) - GID: 12
  Tile at (49, 23) - GID: 10
  Tile at (0, 24) - GID: 9
  Tile at (1, 24) - GID: 11
  Tile at (2, 24) - GID: 17
  Tile at (3, 24) - GID: 18
  Tile at (4, 24) - GID: 11
  Tile at (5, 24) - GID: 10
  Tile at (6, 24) - GID: 14
  Tile at (7, 24) - GID: 18
  Tile at (8, 24) - GID: 14
  Tile at (9, 24) - GID: 18
  Tile at (10, 24) - GID: 10
  Tile at (11, 24) - GID: 11
  Tile at (12, 24) - GID: 16
  Tile at (13, 24) - GID: 18
  Tile at (14, 24) - GID: 11
  Tile at (15, 24) - GID: 17
  Tile at (16, 24) - GID: 12
  Tile at (17, 24) - GID: 10
  Tile at (18, 24) - GID: 12
  Tile at (19, 24) - GID: 15
  Tile at (20, 24) - GID: 15
  Tile at (21, 24) - GID: 10
  Tile at (22, 24) - GID: 15
  Tile at (23, 24) - GID: 17
  Tile at (24, 24) - GID: 13
  Tile at (25, 24) - GID: 13
  Tile at (26, 24) - GID: 18
  Tile at (27, 24) - GID: 17
  Tile at (28, 24) - GID: 11
  Tile at (29, 24) - GID: 16
  Tile at (30, 24) - GID: 12
  Tile at (31, 24) - GID: 12
  Tile at (32, 24) - GID: 11
  Tile at (33, 24) - GID: 18
  Tile at (34, 24) - GID: 18
  Tile at (35, 24) - GID: 10
  Tile at (36, 24) - GID: 10
  Tile at (37, 24) - GID: 12
  Tile at (38, 24) - GID: 14
  Tile at (39, 24) - GID: 14
  Tile at (40, 24) - GID: 12
  Tile at (41, 24) - GID: 18
  Tile at (42, 24) - GID: 10
  Tile at (43, 24) - GID: 15
  Tile at (44, 24) - GID: 16
  Tile at (45, 24) - GID: 10
  Tile at (46, 24) - GID: 10
  Tile at (47, 24) - GID: 9
  Tile at (48, 24) - GID: 15
  Tile at (49, 24) - GID: 10
  Tile at (0, 25) - GID: 14
  Tile at (1, 25) - GID: 9
  Tile at (2, 25) - GID: 14
  Tile at (3, 25) - GID: 11
  Tile at (4, 25) - GID: 13
  Tile at (5, 25) - GID: 14
  Tile at (6, 25) - GID: 12
  Tile at (7, 25) - GID: 16
  Tile at (8, 25) - GID: 15
  Tile at (9, 25) - GID: 18
  Tile at (10, 25) - GID: 10
  Tile at (11, 25) - GID: 12
  Tile at (12, 25) - GID: 15
  Tile at (13, 25) - GID: 18
  Tile at (14, 25) - GID: 11
  Tile at (15, 25) - GID: 16
  Tile at (16, 25) - GID: 16
  Tile at (17, 25) - GID: 14
  Tile at (18, 25) - GID: 18
  Tile at (19, 25) - GID: 16
  Tile at (20, 25) - GID: 12
  Tile at (21, 25) - GID: 10
  Tile at (22, 25) - GID: 18
  Tile at (23, 25) - GID: 9
  Tile at (24, 25) - GID: 13
  Tile at (25, 25) - GID: 18
  Tile at (26, 25) - GID: 9
  Tile at (27, 25) - GID: 13
  Tile at (28, 25) - GID: 10
  Tile at (29, 25) - GID: 17
  Tile at (30, 25) - GID: 18
  Tile at (31, 25) - GID: 18
  Tile at (32, 25) - GID: 9
  Tile at (33, 25) - GID: 9
  Tile at (34, 25) - GID: 18
  Tile at (35, 25) - GID: 17
  Tile at (36, 25) - GID: 10
  Tile at (37, 25) - GID: 18
  Tile at (38, 25) - GID: 17
  Tile at (39, 25) - GID: 14
  Tile at (40, 25) - GID: 16
  Tile at (41, 25) - GID: 11
  Tile at (42, 25) - GID: 15
  Tile at (43, 25) - GID: 10
  Tile at (44, 25) - GID: 13
  Tile at (45, 25) - GID: 16
  Tile at (46, 25) - GID: 14
  Tile at (47, 25) - GID: 16
  Tile at (48, 25) - GID: 9
  Tile at (49, 25) - GID: 11
  Tile at (0, 26) - GID: 15
  Tile at (1, 26) - GID: 13
  Tile at (2, 26) - GID: 11
  Tile at (3, 26) - GID: 12
  Tile at (4, 26) - GID: 14
  Tile at (5, 26) - GID: 12
  Tile at (6, 26) - GID: 13
  Tile at (7, 26) - GID: 10
  Tile at (8, 26) - GID: 11
  Tile at (9, 26) - GID: 13
  Tile at (10, 26) - GID: 17
  Tile at (11, 26) - GID: 10
  Tile at (12, 26) - GID: 15
  Tile at (13, 26) - GID: 16
  Tile at (14, 26) - GID: 9
  Tile at (15, 26) - GID: 18
  Tile at (16, 26) - GID: 15
  Tile at (17, 26) - GID: 9
  Tile at (18, 26) - GID: 10
  Tile at (19, 26) - GID: 9
  Tile at (20, 26) - GID: 18
  Tile at (21, 26) - GID: 11
  Tile at (22, 26) - GID: 14
  Tile at (23, 26) - GID: 12
  Tile at (24, 26) - GID: 17
  Tile at (25, 26) - GID: 17
  Tile at (26, 26) - GID: 16
  Tile at (27, 26) - GID: 12
  Tile at (28, 26) - GID: 10
  Tile at (29, 26) - GID: 15
  Tile at (30, 26) - GID: 17
  Tile at (31, 26) - GID: 12
  Tile at (32, 26) - GID: 10
  Tile at (33, 26) - GID: 10
  Tile at (34, 26) - GID: 10
  Tile at (35, 26) - GID: 16
  Tile at (36, 26) - GID: 13
  Tile at (37, 26) - GID: 9
  Tile at (38, 26) - GID: 15
  Tile at (39, 26) - GID: 10
  Tile at (40, 26) - GID: 9
  Tile at (41, 26) - GID: 14
  Tile at (42, 26) - GID: 16
  Tile at (43, 26) - GID: 14
  Tile at (44, 26) - GID: 14
